label,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,x160,x161,x162,x163,x164,x165,x166,x167,x168,x169,x170,x171,x172,x173,x174,x175,x176,x177,x178,x179,x180,x181,x182,x183,x184,x185,x186,x187,x188,x189,x190,x191,x192,x193,x194,x195,x196,x197,x198,x199,x200,x201,x202,x203,x204,x205,x206,x207,x208,x209,x210,x211,x212,x213,x214,x215,x216,x217,x218,x219,x220,x221,x222,x223,x224,x225,x226,x227,x228,x229,x230,x231,x232,x233,x234,x235,x236,x237,x238,x239,x240,x241,x242,x243,x244,x245,x246,x247,x248,x249,x250,x251,x252,x253,x254,x255,x256,x257,x258,x259,x260,x261,x262,x263,x264,x265,x266,x267,x268,x269,x270,x271,x272,x273,x274,x275,x276,x277,x278,x279,x280,x281,x282,x283,x284,x285,x286,x287,x288,x289,x290,x291,x292,x293,x294,x295,x296,x297,x298,x299,x300,x301,x302,x303,x304,x305,x306,x307,x308,x309,x310,x311,x312,x313,x314,x315,x316,x317,x318,x319,x320,x321,x322,x323,x324,x325,x326,x327,x328,x329,x330,x331,x332,x333,x334,x335,x336,x337,x338,x339,x340,x341,x342,x343,x344,x345,x346,x347,x348,x349,x350,x351,x352,x353,x354,x355,x356,x357,x358,x359,x360
1,750,1,2,750,750,750,750,750,750,17,750,9,750,750,1,18,750,750,750,750,1,7,1,750,4,5,5,750,750,750,8,1,750,79,750,8,750,5,750,750,1,2,1,750,750,750,750,750,750,750,1,750,750,1,750,750,3,6,750,750,750,1,1,750,750,750,5,750,750,750,21,750,1,1,6,750,750,750,750,750,750,1,750,1,750,469,750,152,750,469,750,750,750,1,1,750,1,750,1,10,750,750,750,750,9,1,750,16,6,19,2,750,1,750,750,750,750,1,1,750,1,750,750,750,750,750,4,750,750,750,750,750,750,750,750,750,750,750,750,750,750,89,750,750,1,750,750,750,1,750,750,7,11,750,750,750,2,750,1,750,1,750,750,6,750,750,750,11,750,750,750,750,750,750,750,750,1,1,750,3,750,4,750,750,750,750,750,750,750,5,750,750,750,750,750,11,750,750,3,750,2,1,750,750,750,750,750,750,750,750,750,1,750,750,750,2,750,750,150,750,750,750,2,750,6,750,750,15,750,750,750,1,750,750,1,750,1,750,1,750,750,750,750,1,1,750,750,750,12,1,1,750,750,750,6,3,750,750,4,750,750,750,750,750,750,750,750,750,750,750,1,750,1,38,750,750,750,750,750,1,750,750,750,750,8,750,750,750,750,750,1,1,3,750,750,750,750,5,1,1,5,750,858,750,750,750,1,750,8,750,750,750,750,1,750,750,750,750,750,750,1,750,1,750,1,750,750,750,750,1,750,1,750,1,750,750,750,750,1,750,750,1,20,750,750,750,750,750,750,1,750,750,750,750,750,750,1,750,750,2,1
1,750,1,25,750,750,750,750,750,750,6,750,7,750,750,1,5,750,750,750,750,1,33,1,750,1,109,3,750,750,750,67,1,750,1,750,40,750,18,750,750,1,1,1,750,750,750,750,750,750,750,1,750,750,213,750,750,243,1353,750,750,750,1,1,750,750,750,132,750,750,750,2,750,1,1,22,750,750,750,750,750,750,1,750,1,750,1,750,1,750,1,750,750,750,1,1,750,13,750,1,82,750,750,750,750,1,1,750,6,5,2,33,750,14,750,750,750,750,1,1,750,1,750,750,750,750,750,30,750,750,750,750,750,750,750,750,1,750,750,750,750,750,1,750,750,1,750,750,750,1,750,750,1,9,750,750,750,2,750,1,750,1,750,750,5,750,750,750,106,750,750,750,750,750,750,750,750,1,1,750,4,750,7,750,750,750,750,750,750,750,102,750,750,750,750,750,1,750,750,1,750,1,90,750,750,750,750,750,750,750,750,750,299,750,750,750,3,750,750,1,750,750,750,217,750,1,750,750,1,750,750,750,1,750,750,1,750,1,750,1,750,750,750,750,1,1,750,750,750,89,1,1,750,750,750,1,326,750,750,1,750,750,750,750,750,750,750,750,750,750,750,1,750,1,4,750,750,750,750,750,1,750,750,750,750,2,750,750,750,750,750,1,1,1,750,750,750,750,39,1,1,6,750,1,750,750,750,24,750,8,750,750,750,750,1,750,750,750,750,750,750,1,750,1,750,1,750,750,750,750,1,750,1,750,1,750,750,750,750,213,750,750,1,3,750,750,750,750,750,750,1,750,750,750,750,750,750,1,750,750,5,1
1,750,1,1,750,750,750,750,750,750,1,750,3,750,750,1,2,750,750,750,750,1,12,1,750,2,4,1,750,750,750,24,1,750,1,750,14,750,6,750,750,1,2,1,750,750,750,750,750,750,750,1,750,750,1,750,750,1,1,750,750,750,1,1,750,750,750,1,750,750,750,2,750,1,1,4,750,750,750,750,750,750,1,750,1,750,1,750,1,750,1,750,750,750,1,1,750,5,750,1,56,750,750,750,750,1,1,750,1,1,2,1,750,5,750,750,750,750,1,1,750,1,750,750,750,750,750,10,750,750,750,750,750,750,750,750,750,750,750,750,750,750,1,750,750,1,750,750,750,1,750,750,1,5,750,750,750,1,750,1,750,1,750,750,4,750,750,750,11,750,750,750,750,750,750,750,750,1,1,750,3,750,4,750,750,750,750,750,750,750,1,750,750,750,750,750,1,750,750,1,750,1,2,750,750,750,750,750,750,750,750,750,1,750,750,750,1,750,750,1,750,750,750,95,750,1,750,750,1,750,750,750,1,750,750,1,750,1,750,1,750,750,750,750,1,1,750,750,750,63,1,1,750,750,750,1,185,750,750,2,750,750,750,750,750,750,750,750,750,750,750,1,750,1,1,750,750,750,750,750,1,750,750,750,750,1,750,750,750,750,750,1,1,2,750,750,750,750,8,1,1,1,750,1,750,750,750,1,750,1,750,750,750,750,1,750,750,750,750,750,750,1,750,1,750,1,750,750,750,750,1,750,1,750,1,750,750,750,750,1,750,750,1,1,750,750,750,750,750,750,1,750,750,750,750,750,750,1,750,750,2,1
1,750,1,1,750,750,750,750,750,750,2,750,12,750,750,1,4,750,750,750,750,1,70,1,750,5,28,8,750,750,750,54,1,750,56,750,35,750,36,750,750,1,2,1,750,750,750,750,750,750,750,1,750,750,1,750,750,5,6,750,750,750,1,1,750,750,750,17,750,750,750,1,750,1,1,23,750,750,750,750,750,750,1,750,1,750,469,750,152,750,469,750,750,750,1,1,750,12,750,1,64,750,750,750,750,18,1,750,1,1,28,21,750,12,750,750,750,750,1,1,750,1,750,750,750,750,750,16,750,750,750,750,750,750,750,750,1,750,750,750,750,750,89,750,750,1,750,750,750,1,750,750,3,20,750,750,750,2,750,1,750,1,750,750,11,750,750,750,24,750,750,750,750,750,750,750,750,1,1,750,6,750,7,750,750,750,750,750,750,750,22,750,750,750,750,750,8,750,750,1,750,2,2,750,750,750,750,750,750,750,750,750,1,750,750,750,11,750,750,150,750,750,750,132,750,6,750,750,4,750,750,750,1,750,750,1,750,1,750,1,750,750,750,750,1,1,750,750,750,77,1,1,750,750,750,6,235,750,750,5,750,750,750,750,750,750,750,750,750,750,750,1,750,1,60,750,750,750,750,750,1,750,750,750,750,4,750,750,750,750,750,1,1,4,750,750,750,750,15,1,1,8,750,750,750,750,750,2,750,1,750,750,750,750,1,750,750,750,750,750,750,1,750,1,750,1,750,750,750,750,1,750,1,750,1,750,750,750,750,1,750,750,1,17,750,750,750,750,750,750,1,750,750,750,750,750,750,1,750,750,11,1
1,750,1,1,750,750,750,750,750,750,1,750,7,750,750,1,2,750,750,750,750,1,31,1,750,1,14,1,750,750,750,111,1,750,1,750,103,750,18,750,750,1,1,1,750,750,750,750,750,750,750,1,750,750,1,750,750,3,1,750,750,750,1,1,750,750,750,1,750,750,750,1,750,1,1,10,750,750,750,750,750,750,1,750,1,750,1,750,1,750,1,750,750,750,1,1,750,15,750,1,180,750,750,750,750,1,1,750,1,1,1,1,750,18,750,750,750,750,1,1,750,1,750,750,750,750,750,31,750,750,750,750,750,750,750,750,1,750,750,750,750,750,1,750,750,1,750,750,750,1,750,750,1,5,750,750,750,1,750,1,750,1,750,750,4,750,750,750,19,750,750,750,750,750,750,750,750,1,1,750,3,750,6,750,750,750,750,750,750,750,1,750,750,750,750,750,1,750,750,1,750,1,1,750,750,750,750,750,750,750,750,750,1,750,750,750,2,750,750,1,750,750,750,195,750,1,750,750,1,750,750,750,1,750,750,1,750,1,750,1,750,750,750,750,1,1,750,750,750,197,1,1,750,750,750,1,335,750,750,1,750,750,750,750,750,750,750,750,750,750,750,1,750,1,1,750,750,750,750,750,1,750,750,750,750,1,750,750,750,750,750,1,1,1,750,750,750,750,9,1,1,1,750,1,750,750,750,1,750,1,750,750,750,750,1,750,750,750,750,750,750,1,750,1,750,1,750,750,750,750,1,750,1,750,1,750,750,750,750,1,750,750,1,1,750,750,750,750,750,750,1,750,750,750,750,750,750,1,750,750,4,1
1,750,1,3,750,750,750,750,750,750,5,750,29,750,750,1,1,750,750,750,750,1,207,1,750,7,40,18,750,750,750,62,1,750,68,750,37,750,90,750,750,7,2,9,750,750,750,750,750,750,750,250,750,750,1,750,750,20,32,750,750,750,250,9,750,750,750,27,750,750,750,1,750,12,1,71,750,750,750,750,750,750,1,750,1,750,469,750,152,750,469,750,750,750,1,1,750,31,750,1,52,750,750,750,750,27,1,750,10,6,64,82,750,31,750,750,750,750,1,1,750,1,750,750,750,750,750,36,750,750,750,750,750,750,750,750,750,750,750,750,750,750,89,750,750,2,750,750,750,3,750,750,3,29,750,750,750,4,750,1,750,1,750,750,36,750,750,750,52,750,750,750,750,750,750,750,750,500,1,750,25,750,11,750,750,750,750,750,750,750,36,750,750,750,750,750,9,750,750,1,750,6,13,750,750,750,750,750,750,750,750,750,7,750,750,750,22,750,750,150,750,750,750,81,750,64,750,750,2,750,750,750,1,750,750,1,750,1,750,1,750,750,750,750,1,1,750,750,750,55,1,1,750,750,750,64,162,750,750,7,750,750,750,750,750,750,750,750,750,750,750,1,750,500,115,750,750,750,750,750,1,750,750,750,750,17,750,750,750,750,750,1,17,5,750,750,750,750,35,1,1,20,750,750,750,750,750,3,750,23,750,750,750,750,1,750,750,750,750,750,750,1,750,1,750,1,750,750,750,750,1,750,1,750,1,750,750,750,750,1,750,750,1,16,750,750,750,750,750,750,1,750,750,750,750,750,750,5,750,750,28,1
1,750,1,2,750,750,750,750,750,750,9,750,11,750,750,1,11,750,750,750,750,1,45,1,750,5,27,10,750,750,750,46,1,750,180,750,50,750,19,750,750,1,2,1,750,750,750,750,750,750,750,1,750,750,1,750,750,7,7,750,750,750,1,1,750,750,750,18,750,750,750,14,750,2,1,20,750,750,750,750,750,750,1,750,1,750,469,750,152,750,469,750,750,750,1,1,750,9,750,1,81,750,750,750,750,18,1,750,11,8,33,12,750,11,750,750,750,750,1,1,750,1,750,750,750,750,750,22,750,750,750,750,750,750,750,750,1,750,750,750,750,750,89,750,750,1,750,750,750,1,750,750,7,19,750,750,750,17,750,1,750,1,750,750,17,750,750,750,51,750,750,750,750,750,750,750,750,1,1,750,12,750,12,750,750,750,750,750,750,750,21,750,750,750,750,750,29,750,750,2,750,2,9,750,750,750,750,750,750,750,750,750,2,750,750,750,7,750,750,150,750,750,750,110,750,17,750,750,17,750,750,750,1,750,750,1,750,1,750,1,750,750,750,750,1,1,750,750,750,81,2,1,750,750,750,17,162,750,750,5,750,750,750,750,750,750,750,750,750,750,750,1,750,1,59,750,750,750,750,750,1,750,750,750,750,12,750,750,750,750,750,1,1,3,750,750,750,750,39,1,1,12,750,750,750,750,750,2,750,1,750,750,750,750,1,750,750,750,750,750,750,1,750,1,750,1,750,750,750,750,1,750,1,750,1,750,750,750,750,1,750,750,1,36,750,750,750,750,750,750,1,750,750,750,750,750,750,1,750,750,8,1
1,750,1,2,750,750,750,750,750,750,11,750,189,750,750,1,5,750,750,750,750,1,634,1,750,5,165,287,750,750,750,276,1,750,45,750,500,750,244,750,750,1,1,1,750,750,750,750,750,750,750,1,750,750,4,750,750,103,17,750,750,750,1,1,750,750,750,62,750,750,750,1,750,183,1,115,750,750,750,750,750,750,1,750,2,750,282,750,91,750,282,750,750,750,1,1,750,51,750,1,92,750,750,750,750,18,1,750,175,61,340,622,750,51,750,750,750,750,1,1,750,1,750,750,750,750,750,41,750,750,750,750,750,750,750,750,1,750,750,750,750,750,1,750,750,1,750,750,750,1,750,750,9,41,750,750,750,2,750,1,750,1,750,750,70,750,750,750,36,750,750,750,750,750,750,750,750,1,1,750,64,750,6,750,750,750,750,750,750,750,107,750,750,750,750,750,6,750,750,1,750,27,14,750,750,750,750,750,750,750,750,750,88,750,750,750,65,750,750,150,750,750,750,172,750,626,750,750,2,750,750,750,1,750,750,1,750,331,750,69,750,750,750,750,390,188,750,750,750,73,1,1,750,750,750,624,198,750,750,4,750,750,750,750,750,750,750,750,750,750,750,1,750,1,48,750,750,750,750,750,1,750,750,750,750,270,750,750,750,750,750,1,65,3,750,750,750,750,49,1,1,287,750,750,750,750,750,3,750,8,750,750,750,750,1,750,750,750,750,750,750,1,750,429,750,1,750,750,750,750,1,750,1,750,1,750,750,750,750,4,750,750,79,65,750,750,750,750,750,750,1,750,750,750,750,750,750,1,750,750,87,1
1,750,7,1,750,750,750,750,750,750,25,750,18,750,750,1,2,750,750,750,750,1,220,1,750,4,13,6,750,750,750,44,1,750,68,750,20,750,122,750,750,1,1,1,750,750,750,750,750,750,750,1,750,750,1,750,750,4,6,750,750,750,1,1,750,750,750,7,750,750,750,1,750,1,1,46,750,750,750,750,750,750,1,750,1,750,469,750,152,750,469,750,750,750,1,1,750,24,750,1,30,750,750,750,750,18,1,750,13,4,33,64,750,23,750,750,750,750,1,1,750,1,750,750,750,750,750,15,750,750,750,750,750,750,750,750,1,750,750,750,750,750,177,750,750,1,750,750,750,1,750,750,1,11,750,750,750,2,750,1,750,1,750,750,10,750,750,750,22,750,750,750,750,750,750,750,750,1,1,750,6,750,5,750,750,750,750,750,750,750,7,750,750,750,750,750,9,750,750,1,750,1,4,750,750,750,750,750,750,750,750,750,1,750,750,750,31,750,750,150,750,750,750,154,750,34,750,750,1,750,750,750,1,750,750,1,750,1,750,1,750,750,750,750,1,1,750,750,750,31,1,1,750,750,750,34,282,750,750,4,750,750,750,750,750,750,750,750,750,750,750,1,750,1,51,750,750,750,750,750,1,750,750,750,750,11,750,750,750,750,750,1,1,3,750,750,750,750,9,1,1,9,750,965,750,750,750,1,750,1,750,750,750,750,1,750,750,750,750,750,750,1,750,1,750,1,750,750,750,750,1,750,1,750,1,750,750,750,750,1,750,750,1,4,750,750,750,750,750,750,1,750,750,750,750,750,750,1,750,750,38,2
1,750,1,1,750,750,750,750,750,750,2,750,1,750,750,1,1,750,750,750,750,1,1,1,750,1,1,1,750,750,750,2,1,750,1,750,1,750,1,750,750,1,1,1,750,750,750,750,750,750,750,1,750,750,1,750,750,1,1,750,750,750,1,1,750,750,750,1,750,750,750,1,750,1,1,1,750,750,750,750,750,750,1,750,1,750,1,750,1,750,1,750,750,750,1,1,750,1,750,1,6,750,750,750,750,1,1,750,2,1,1,1,750,1,750,750,750,750,1,1,750,1,750,750,750,750,750,1,750,750,750,750,750,750,750,750,750,750,750,750,750,750,1,750,750,1,750,750,750,1,750,750,1,2,750,750,750,1,750,1,750,1,750,750,1,750,750,750,1,750,750,750,750,750,750,750,750,1,1,750,1,750,1,750,750,750,750,750,750,750,1,750,750,750,750,750,1,750,750,1,750,1,1,750,750,750,750,750,750,750,750,750,1,750,750,750,1,750,750,1,750,750,750,1,750,1,750,750,1,750,750,750,1,750,750,1,750,1,750,1,750,750,750,750,1,1,750,750,750,7,1,1,750,750,750,1,1,750,750,1,750,750,750,750,750,750,750,750,750,750,750,1,750,1,1,750,750,750,750,750,1,750,750,750,750,1,750,750,750,750,750,1,1,1,750,750,750,750,3,1,1,1,750,1,750,750,750,1,750,1,750,750,750,750,1,750,750,750,750,750,750,1,750,1,750,1,750,750,750,750,1,750,1,750,1,750,750,750,750,1,750,750,1,1,750,750,750,750,750,750,1,750,750,750,750,750,750,1,750,750,1,1
1,750,1,2,750,750,750,750,750,750,58,750,15,750,750,1,5,750,750,750,750,1,21,1,750,8,12,19,750,750,750,32,1,750,68,750,16,750,10,750,750,1,5,1,750,750,750,750,750,750,750,1,750,750,1,750,750,9,7,750,750,750,1,1,750,750,750,6,750,750,750,4,750,1,1,17,750,750,750,750,750,750,1,750,1,750,469,750,152,750,469,750,750,750,1,1,750,6,750,1,41,750,750,750,750,18,1,750,56,36,38,5,750,6,750,750,750,750,1,1,750,1,750,750,750,750,750,16,750,750,750,750,750,750,750,750,750,750,750,750,750,750,89,750,750,5,750,750,750,1,750,750,2,28,750,750,750,3,750,1,750,1,750,750,13,750,750,750,41,750,750,750,750,750,750,750,750,1,1,750,9,750,11,750,750,750,750,750,750,750,5,750,750,750,750,750,46,750,750,9,750,4,3,750,750,750,750,750,750,750,750,750,1,750,750,750,4,750,750,150,750,750,750,79,750,4,750,750,3,750,750,750,1,750,750,1,750,1,750,1,750,750,750,750,1,1,750,750,750,41,1,7,750,750,750,4,89,750,750,8,750,750,750,750,750,750,750,750,750,750,750,1,750,1,46,750,750,750,750,750,1,750,750,750,750,27,750,750,750,750,750,1,1,6,750,750,750,750,22,1,1,19,750,750,750,750,750,2,750,1,750,750,750,750,1,750,750,750,750,750,750,1,750,1,750,1,750,750,750,750,1,750,1,750,1,750,750,750,750,1,750,750,1,5,750,750,750,750,750,750,1,750,750,750,750,750,750,1,750,750,4,1
1,750,1,6,750,750,750,750,750,750,3,750,23,750,750,1,24,750,750,750,750,1,49,1,750,4,50,1,750,750,750,100,1,750,56,750,68,750,20,750,750,1,1,1,750,750,750,750,750,750,750,1,750,750,19,750,750,23,24,750,750,750,1,1,750,750,750,39,750,750,750,7,750,1,45,48,750,750,750,750,750,750,1,750,2,750,469,750,152,750,469,750,750,750,1,1,750,13,750,1,113,750,750,750,750,9,1,750,2,3,23,14,750,18,750,750,750,750,1,1,750,1,750,750,750,750,750,32,750,750,750,750,750,750,750,750,1,750,750,750,750,750,89,750,750,7,750,750,750,1,750,750,3,57,750,750,750,4,750,1,750,1,750,750,32,750,750,750,47,750,750,750,750,750,750,750,750,1,1,750,28,750,18,750,750,750,750,750,750,750,41,750,750,750,750,750,9,750,750,1,750,9,28,750,750,750,750,750,750,750,750,750,5,750,750,750,9,750,750,150,750,750,750,153,750,12,750,750,13,750,750,750,1,750,750,1,750,133,750,69,750,750,750,750,160,77,750,750,750,120,1,1,750,750,750,11,256,750,750,4,750,750,750,750,750,750,750,750,750,750,750,1,750,1,47,750,750,750,750,750,1,750,750,750,750,2,750,750,750,750,750,1,33,3,750,750,750,750,46,1,1,3,750,750,750,750,750,6,750,121,750,750,750,750,1,750,750,750,750,750,750,1,750,215,750,1,750,750,750,750,1,750,1,750,1,750,750,750,750,19,750,750,1,18,750,750,750,750,750,750,1,750,750,750,750,750,750,1,750,750,6,2
1,750,1,1,750,750,750,750,750,750,2,750,38,750,750,1,2,750,750,750,750,1,194,1,750,4,61,145,750,750,750,113,1,750,56,750,248,750,86,750,750,1,1,1,750,750,750,750,750,750,750,1,750,750,3,750,750,44,17,750,750,750,1,1,750,750,750,17,750,750,750,1,750,25,1,47,750,750,750,750,750,750,1,750,1,750,469,750,152,750,469,750,750,750,1,1,750,25,750,1,81,750,750,750,750,18,1,750,76,27,236,79,750,26,750,750,750,750,1,1,750,1,750,750,750,750,750,25,750,750,750,750,750,750,750,750,1,750,750,750,750,750,89,750,750,1,750,750,750,1,750,750,36,16,750,750,750,2,750,1,750,1,750,750,21,750,750,750,33,750,750,750,750,750,750,750,750,1,1,750,17,750,6,750,750,750,750,750,750,750,33,750,750,750,750,750,8,750,750,1,750,3,4,750,750,750,750,750,750,750,750,750,32,750,750,750,20,750,750,150,750,750,750,181,750,94,750,750,2,750,750,750,1,750,750,1,750,1,750,1,750,750,750,750,1,1,750,750,750,80,1,1,750,750,750,94,315,750,750,4,750,750,750,750,750,750,750,750,750,750,750,1,750,1,40,750,750,750,750,750,1,750,750,750,750,117,750,750,750,750,750,1,1,3,750,750,750,750,36,1,1,145,750,750,750,750,750,1,750,8,750,750,750,750,1,750,750,750,750,750,750,1,750,1,750,1,750,750,750,750,1,750,1,750,1,750,750,750,750,3,750,750,79,250,750,750,750,750,750,750,1,750,750,750,750,750,750,1,750,750,29,1
1,750,1,1,750,750,750,750,750,750,2,750,12,750,750,1,1,750,750,750,750,1,152,1,750,2,26,7,750,750,750,31,1,750,23,750,32,750,61,750,750,1,1,1,750,750,750,750,750,750,750,1,750,750,1,750,750,3,5,750,750,750,1,1,750,750,750,18,750,750,750,1,750,1,1,32,750,750,750,750,750,750,1,750,1,750,94,750,31,750,94,750,750,750,1,1,750,20,750,1,34,750,750,750,750,9,1,750,6,3,20,55,750,20,750,750,750,750,1,1,750,1,750,750,750,750,750,13,750,750,750,750,750,750,750,750,1,750,750,750,750,750,1,750,750,1,750,750,750,1,750,750,3,8,750,750,750,12,750,1,750,1,750,750,10,750,750,750,13,750,750,750,750,750,750,750,750,1,1,750,7,750,3,750,750,750,750,750,750,750,22,750,750,750,750,750,3,750,750,1,750,2,1,750,750,750,750,750,750,750,750,750,1,750,750,750,16,750,750,150,750,750,750,66,750,39,750,750,7,750,750,750,313,750,750,1,750,1,750,1,750,750,750,750,1,1,750,750,750,37,1,1,750,750,750,39,119,750,750,2,750,750,750,750,750,750,750,750,750,750,750,1,750,1,24,750,750,750,750,750,1,750,750,750,750,8,750,750,750,750,750,1,1,1,750,750,750,750,5,1,1,8,750,536,750,750,750,1,750,1,750,750,750,750,1,750,750,750,750,750,750,1,750,1,750,1,750,750,750,750,1,750,1,750,1,750,750,750,750,1,750,750,1,11,750,750,750,750,750,750,1,750,750,750,750,750,750,1,750,750,19,1
1,750,1,3,750,750,750,750,750,750,66,750,62,750,750,1,17,750,750,750,750,1,290,1,750,8,78,76,750,750,750,95,1,750,34,750,128,750,148,750,750,1,4,1,750,750,750,750,750,750,750,1,750,750,1,750,750,9,2,750,750,750,1,1,750,750,750,60,750,750,750,17,750,1,1,70,750,750,750,750,750,750,1,750,3,750,188,750,61,750,188,750,750,750,1,1,750,54,750,1,87,750,750,750,750,18,1,750,90,77,113,115,750,54,750,750,750,750,1,1,750,1,750,750,750,750,750,59,750,750,750,750,750,750,750,750,1,750,750,750,750,750,1,750,750,2,750,750,750,1,750,750,3,68,750,750,750,32,750,1,750,1,750,750,45,750,750,750,65,750,750,750,750,750,750,750,750,1,1,750,40,750,22,750,750,750,750,750,750,750,61,750,750,750,750,750,5,750,750,7,750,5,1,750,750,750,750,750,750,750,750,750,1,750,750,750,39,750,750,150,750,750,750,200,750,140,750,750,17,750,750,750,1,750,750,1,750,331,750,69,750,750,750,750,490,236,750,750,750,99,2,1,750,750,750,138,263,750,750,7,750,750,750,750,750,750,750,750,750,750,750,1,750,1,224,750,750,750,750,750,1,750,750,750,750,142,750,750,750,750,750,39,77,5,750,750,750,750,48,1,1,107,750,643,750,750,750,3,750,1,750,750,750,750,1,750,750,750,750,750,750,1,750,509,750,1,750,750,750,750,1,750,1,750,1,750,750,750,750,1,750,750,1,16,750,750,750,750,750,750,1,750,750,750,750,750,750,1,750,750,48,1
1,750,1,6,750,750,750,750,750,750,8,750,36,750,750,1,17,750,750,750,750,1,94,1,750,5,47,11,750,750,750,92,1,750,68,750,68,750,47,750,750,7,3,9,750,750,750,750,750,750,750,250,750,750,14,750,750,22,10,750,750,750,250,9,750,750,750,36,750,750,750,21,750,6,1,25,750,750,750,750,750,750,1,750,1,750,469,750,152,750,469,750,750,750,1,1,750,14,750,1,87,750,750,750,750,27,1,750,11,6,34,45,750,16,750,750,750,750,1,1,750,1,750,750,750,750,750,29,750,750,750,750,750,750,750,750,1,750,750,750,750,750,89,750,750,2,750,750,750,1,750,750,6,24,750,750,750,4,750,1,750,1,750,750,24,750,750,750,56,750,750,750,750,750,750,750,750,500,1,750,17,750,4,750,750,750,750,750,750,750,38,750,750,750,750,750,9,750,750,1,750,4,13,750,750,750,750,750,750,750,750,750,3,750,750,750,15,750,750,150,750,750,750,149,750,22,750,750,18,750,750,750,1,750,750,1,750,1,750,1,750,750,750,750,1,1,750,750,750,93,1,1,750,750,750,22,245,750,750,5,750,750,750,750,750,750,750,750,750,750,750,1,750,500,44,750,750,750,750,750,1,750,750,750,750,12,750,750,750,750,750,1,17,4,750,750,750,750,28,1,1,15,750,750,750,750,750,4,750,16,750,750,750,750,1,750,750,750,750,750,750,1,750,1,750,1,750,750,750,750,1,750,1,750,1,750,750,750,750,14,750,750,1,23,750,750,750,750,750,750,1,750,750,750,750,750,750,5,750,750,17,1
1,750,1,1,750,750,750,750,750,750,1,750,62,750,750,1,1,750,750,750,750,1,122,1,750,4,39,15,750,750,750,47,1,750,23,750,33,750,74,750,750,1,2,1,750,750,750,750,750,750,750,1,750,750,1,750,750,4,5,750,750,750,1,1,750,750,750,26,750,750,750,1,750,1,1,37,750,750,750,750,750,750,1,750,1,750,94,750,31,750,94,750,750,750,1,1,750,18,750,1,30,750,750,750,750,9,1,750,9,4,73,285,750,18,750,750,750,750,1,1,750,1,750,750,750,750,750,13,750,750,750,750,750,750,750,750,1,750,750,750,750,750,1,750,750,1,750,750,750,1,750,750,1,28,750,750,750,2,750,1,750,1,750,750,27,750,750,750,21,750,750,750,750,750,750,750,750,1,1,750,23,750,4,750,750,750,750,750,750,750,33,750,750,750,750,750,3,750,750,1,750,16,1,750,750,750,750,750,750,750,750,750,1,750,750,750,24,750,750,150,750,750,750,174,750,81,750,750,2,750,750,750,1,750,750,1,750,1,750,1,750,750,750,750,1,1,750,750,750,30,1,1,750,750,750,81,345,750,750,4,750,750,750,750,750,750,750,750,750,750,750,1,750,1,30,750,750,750,750,750,1,750,750,750,750,14,750,750,750,750,750,1,1,3,750,750,750,750,9,1,1,15,750,536,750,750,750,1,750,1,750,750,750,750,1,750,750,750,750,750,750,1,750,1,750,1,750,750,750,750,1,750,1,750,1,750,750,750,750,1,750,750,79,2,750,750,750,750,750,750,1,750,750,750,750,750,750,1,750,750,26,1
